Animal ID,Lake,Round,Age,Ephippia,D0_date,D0_infstatus,Death_date,D1_date,D1_INFSTATUS,D4_date,D4_INFSTATUS,D8_date,D8_INFSTATUS,D11_date,D11_INFSTATUS,D15_date,D15_INFSTATUS
S2-13,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,PAST
S2-14,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,MICG,08-16-2024,MICG,08-19-2024,U,08-23-2024,U
S2-15,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-16,Sullivan,2,J,N,08-08-2024,U,8/16/2024,08-09-2024,U,08-12-2024,U,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-17,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-18,Sullivan,2,A,N,08-08-2024,U,8/16/2024,08-09-2024,U,08-12-2024,U,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-19,Sullivan,2,J,N,08-08-2024,U,8/16/2024,08-09-2024,U,08-12-2024,U,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-20,Sullivan,2,J,N,08-08-2024,U,8/9/2024,08-09-2024,DEAD,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-21,Sullivan,2,A,N,08-08-2024,U,8/9/2024,08-09-2024,DEAD,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-22,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-23,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-24,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-25,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-26,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-27,Sullivan,2,J,N,08-08-2024,U,8/12/2024,08-09-2024,U,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-28,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-29,Sullivan,2,J,N,08-08-2024,U,8/9/2024,08-09-2024,DEAD,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-30,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-31,Sullivan,2,J,N,08-08-2024,U,8/12/2024,08-09-2024,U,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-32,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-33,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-34,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,METSCH,08-19-2024,METSCH,08-23-2024,METSCH
S2-35,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-36,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-37,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-38,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-39,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-40,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-41,Sullivan,2,A,N,08-08-2024,U,8/23/2024,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,DEAD
S2-42,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-43,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,MICG,08-19-2024,U,08-23-2024,U
S2-44,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-45,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-46,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-47,Sullivan,2,A,N,08-08-2024,U,8/16/2024,08-09-2024,U,08-12-2024,UNK_P/S,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-48,Sullivan,2,A,N,08-08-2024,U,8/12/2024,08-09-2024,UNK_P/S,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-49,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-50,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-51,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,MICG,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-52,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-53,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-54,Sullivan,2,A,N,08-08-2024,U,8/16/2024,08-09-2024,U,08-12-2024,U,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-55,Sullivan,2,A,N,08-08-2024,U,8/19/2024,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,DEAD,08-23-2024,DEAD
S2-56,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-57,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-58,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-59,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,MICG,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-60,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-61,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-62,Sullivan,2,J,N,08-08-2024,U,8/12/2024,08-09-2024,U,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-63,Sullivan,2,A,N,08-08-2024,U,8/19/2024,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,DEAD,08-23-2024,DEAD
S2-64,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-65,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-66,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-67,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-68,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-69,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-70,Sullivan,2,A,N,08-08-2024,U,8/12/2024,08-09-2024,U,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-71,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-72,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-73,Sullivan,2,J,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-74,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-75,Sullivan,2,J,N,08-08-2024,U,8/16/2024,08-09-2024,U,08-12-2024,U,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-76,Sullivan,2,A,N,08-08-2024,U,8/9/2024,08-09-2024,DEAD,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-77,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
S2-78,Sullivan,2,J,N,08-08-2024,U,8/19/2024,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,DEAD,08-23-2024,DEAD
S2-79,Sullivan,2,A,N,08-08-2024,U,8/9/2024,08-09-2024,DEAD,08-12-2024,DEAD,08-16-2024,DEAD,08-19-2024,DEAD,08-23-2024,DEAD
S2-80,Sullivan,2,A,N,08-08-2024,U,,08-09-2024,U,08-12-2024,U,08-16-2024,U,08-19-2024,U,08-23-2024,U
C3-1,Cedar,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,MICG,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-2,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-3,Cedar,3,J,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-4,Cedar,3,J,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-5,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-6,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-7,Cedar,3,J,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-8,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-9,Cedar,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-10,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-11,Cedar,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-12,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-13,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-14,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-15,Cedar,3,J,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-16,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-17,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-18,Cedar,3,J,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-19,Cedar,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-20,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-21,Cedar,3,J,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-22,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-23,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-24,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-25,Cedar,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-26,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-27,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-28,Cedar,3,J,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-29,Cedar,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-30,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,MICG,08-27-2024,MICG
C3-31,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-32,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-33,Cedar,3,A,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-34,Cedar,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-35,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-36,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-37,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,UNK_P/S,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-38,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-39,Cedar,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-40,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-41,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,MICG,08-20-2024,MICG,08-23-2024,MICG,08-27-2024,MICG
C3-42,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-43,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-44,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-45,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-46,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-47,Cedar,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-48,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-49,Cedar,3,J,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-50,Cedar,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-51,Cedar,3,A,N,08-12-2024,U,,08-13-2024,MICG,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-52,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-53,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-54,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,MICG,08-20-2024,MICG,08-23-2024,MICG,08-27-2024,MICG
C3-55,Cedar,3,J,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-56,Cedar,3,J,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-57,Cedar,3,A,N,08-12-2024,U,,08-13-2024,MICG,08-16-2024,MICG,08-20-2024,MICG,08-23-2024,MICG,08-27-2024,MICG
C3-58,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-59,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-60,Cedar,3,J,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-61,Cedar,3,J,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-62,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-63,Cedar,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,MICG_UNK_P/S,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-64,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,UNK_P/S,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-65,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-66,Cedar,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-67,Cedar,3,A,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-68,Cedar,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-69,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-70,Cedar,3,A,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-71,Cedar,3,J,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-72,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-73,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,MICG
C3-74,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-75,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,UNK_P/S,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-76,Cedar,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-77,Cedar,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-78,Cedar,3,J,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,MICG,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
C3-79,Cedar,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
C3-80,Cedar,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-1,Crooked_W,3,J,N,08-12-2024,U,,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-2,Crooked_W,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
CW3-3,Crooked_W,3,J,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-4,Crooked_W,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
CW3-5,Crooked_W,3,J,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-6,Crooked_W,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
CW3-7,Crooked_W,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-8,Crooked_W,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-9,Crooked_W,3,J,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
CW3-10,Crooked_W,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-11,Crooked_W,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,U,08-16-2024,U,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-12,Crooked_W,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-13,Crooked_W,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
CW3-14,Crooked_W,3,A,N,08-12-2024,U,8/20/2024,08-13-2024,MICG,08-16-2024,MICG,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-15,Crooked_W,3,A,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-16,Crooked_W,3,A,N,08-12-2024,U,8/27/2024,08-13-2024,U,08-16-2024,MICG,08-20-2024,MICG,08-23-2024,MICG,08-27-2024,DEAD
CW3-17,Crooked_W,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-18,Crooked_W,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-19,Crooked_W,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-20,Crooked_W,3,A,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-21,Crooked_W,3,A,N,08-12-2024,U,8/13/2024,08-13-2024,DEAD,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
CW3-22,Crooked_W,3,A,N,08-12-2024,U,,08-13-2024,U,08-16-2024,U,08-20-2024,U,08-23-2024,U,08-27-2024,U
CW3-23,Crooked_W,3,J,N,08-12-2024,U,8/16/2024,08-13-2024,U,08-16-2024,DEAD,08-20-2024,DEAD,08-23-2024,DEAD,08-27-2024,DEAD
